# stabilization nodeMoveCount energy energyDiff maxMoveLength avgLength area
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
0.000000 0 0.000000 0.000000 0.000000 0.000000
